사업장명,업종분류,서비스명,서비스아이디(ID),인허가일자,영업상태,소재지전화,구우편번호,주소,도로명우편번호,도로명주소,경도,위도,대표메뉴,영업시간
카페이야기숲,카페,휴게음식점,07_24_05_P,2015-12-09,Y,053-384-0780,702-835,대구광역시 북구 산격동 495-58번지 ,41520,"대구광역시 북구 동북로 199-13, 1,2층 (산격동)",128.6145874,35.89912511,아메리카노,매일 11:00 - 23:00
할리스커피동천점,카페,휴게음식점,07_24_05_P,2015-12-16,Y,053-321-0099,702-886,대구광역시 북구 동천동 908-1번지 ,41423,"대구광역시 북구 동천로 125, 1,2층 (동천동)",128.5604659,35.94272365,"커피, 음료",09:00-01:00
카페본,카페,휴게음식점,07_24_05_P,2016-01-04,Y,,702-885,대구광역시 북구 동천동 894-1번지 ,41423,"대구광역시 북구 동암로 90, 4층 A403호 (동천동, 세븐밸리)",128.5603488,35.94415789,,
0901칠곡점,카페,휴게음식점,07_24_05_P,2016-01-08,Y,053-322-0901,702-868,대구광역시 북구 태전동 961-18 ,41451,"대구광역시 북구 칠곡중앙대로 385, 1층 (태전동)",128.5476741,35.93004373,아메리카노,
빽다방침산점,카페,휴게음식점,07_24_05_P,2016-02-19,Y,053-242-1252,702-050,대구광역시 북구 침산동 329-2번지 ,41560,"대구광역시 북구 침산로 168, 엠브로타워주건축물 제1동 1층 110호 (침산동)",128.5906473,35.8911621,커피,매일 09:00 - 21:30
써니카페앤플라워,카페,휴게음식점,07_24_05_P,2016-02-26,Y,,702-872,대구광역시 북구 침산동 821 ,41501,"대구광역시 북구 노원로 245, 1층 (침산동)",128.5867196,35.90155655,커피,
메가커피,카페,휴게음식점,07_24_05_P,2017-09-13,Y,053-322-6088,702-886,대구광역시 북구 동천동 901-2번지 ,41423,"대구광역시 북구 동천로 133, 1층 101호일부,102호 (동천동)",128.5606174,35.94343565,"커피, 음료",09:00-23:00
요거프레소대구복현점,카페,휴게음식점,07_24_05_P,2017-10-17,Y,053-384-1007,702-020,대구광역시 북구 복현동 701번지 ,41522,"대구광역시 북구 복현로 130, 상가동 106호 (복현동, 복현3차 서한이다음)",128.6191663,35.90117877,아메리카노,매일 10:00 - 22:00
(주)보나비 아티제 대구삼성캠퍼스점,카페,휴게음식점,07_24_05_P,2017-02-08,Y,053-353-2155,702-859,대구광역시 북구 침산동 1757 ,41585,"대구광역시 북구 호암로 51, 파크몰B동 1층 2호 (침산동, 대구삼성창조경제단지)",128.5937778,35.88384424,"커피, 빵",09:00-21:00
퍼즈X멜트베이커리(PAUSE X Melt bakery),카페,휴게음식점,07_24_05_P,2018-03-20,Y,,702-829,대구광역시 북구 복현동 270-1 ,41528,"대구광역시 북구 공항로 92, 1층 (복현동)",128.6249994,35.89920109,,
메가커피태전점,카페,휴게음식점,07_24_05_P,2017-02-22,Y,070-7543-8604,702-865,대구광역시 북구 태전동 532-6번지 ,41467,"대구광역시 북구 칠곡중앙대로 254, 1층 (태전동)",128.5480615,35.91860361,아메리카노,매일 10:00 - 21:50
이크림(Lee크림),카페,휴게음식점,07_24_05_P,2017-12-29,Y,053-311-8648,702-886,대구광역시 북구 동천동 922-2번지 ,41427,"대구광역시 북구 동천로 83, 1층 (동천동)",128.5598684,35.9390701,"커피, 음료",08:00-21:00
올드캐슬,카페,휴게음식점,07_24_05_P,2018-01-31,Y,,702-073,대구광역시 북구 고성동3가 39-3번지 ,41596,"대구광역시 북구 고성북로 47, 1층 (고성동3가)",128.5837859,35.88409232,에스프레소,평일 07:00 - 17:00/토요일 11:00 - 17:00/일요일 휴무
보네스트커피(Bonest coffee),카페,휴게음식점,07_24_05_P,2016-12-23,Y,053-312-2293,702-850,대구광역시 북구 읍내동 971-1번지 ,41436,"대구광역시 북구 대천로7길 6, 1층 (읍내동)",128.5529625,35.938183,소불고기샌드위치,매일 09:00 - 22:00/월요일 휴무
스타벅스대구유통단지점,카페,휴게음식점,07_24_05_P,2016-12-27,Y,1522-3232,702-835,대구광역시 북구 산격동 167번지 106호,41517,"대구광역시 북구 유통단지로8길 78, 1, 2층 (산격동)",128.6131545,35.90546737,아메리카노,매일 08:00 - 22:00
다과점빵(산격점),카페,휴게음식점,07_24_05_P,2016-12-19,Y,053-213-7711,702-835,대구광역시 북구 산격동 500-12번지 ,41520,"대구광역시 북구 동북로서37길 8, 1층 (산격동)",128.6125508,35.89951816,도시락케이크,"평일 11:00 - 20:00 평일,토요일 오픈 / 매주 일요일 휴무"
카페에이(A cafe),카페,휴게음식점,07_24_05_P,2017-02-20,Y,0507-1324-1034,702-310,대구광역시 북구 사수동 821번지 ,41599,"대구광역시 북구 내곡로 38, 1층 104,105호 (사수동, 우정플라자)",128.5099114,35.89895724,연유라떼,매일 09:00 - 22:00 매달 넷째주 일요일 휴무
콘크리트,카페,휴게음식점,07_24_05_P,2017-03-09,Y,,702-040,대구광역시 북구 대현동 171-10번지 ,41568,"대구광역시 북구 대현로13길 29, 1층 (대현동, 행복나무)",128.6070709,35.88630381,"커피, 디저트",12:00-23:00/토요일 휴무
요거프레소,카페,휴게음식점,07_24_05_P,2018-01-24,Y,053-954-7703,702-869,대구광역시 북구 산격동 1218-21 ,41534,"대구광역시 북구 산격로 83, 1층 (산격동)",128.6060301,35.89784312,플레인요거트,매일 10:00 - 23:00
카페앙,카페,휴게음식점,07_24_05_P,2017-12-19,Y,,702-807,대구광역시 북구 구암동 780-2번지 ,41424,"대구광역시 북구 동암로38길 9-10, 1층 (구암동)",128.5702982,35.9421169,"커피, 음료",
투썸플레이스칠곡학정점,카페,휴게음식점,07_24_05_P,2017-12-22,Y,0507-1308-2326,702-911,대구광역시 북구 학정동 452-3번지 ,41407,"대구광역시 북구 호국로 808, 1, 2, 3, 4층 (학정동)",128.5665394,35.95754255,아메리카노,매일 09:00 - 24:00
헬로우어게인,카페,휴게음식점,07_24_05_P,2018-01-02,Y,,702-866,대구광역시 북구 태전동 1199번지 ,41467,"대구광역시 북구 학정로 143-4, 1층 (태전동)",128.5506889,35.92106505,,
헬로우어게인(복현점),카페,휴게음식점,07_24_05_P,2018-01-03,Y,,702-832,대구광역시 북구 복현동 619-5번지 ,41565,"대구광역시 북구 경대로17길 10, 1층 (복현동)",128.6164117,35.88952842,커피,
"하이다과점(HI, 다과점)",카페,휴게음식점,07_24_05_P,2018-01-04,Y,,702-853,대구광역시 북구 칠성동2가 355-18 ,41586,대구광역시 북구 중앙대로105길 19 (칠성동2가),128.5937221,35.88054572,하이브라운,매일 11:00 - 20:00 월요일 휴무펼쳐보기/일요일 11:00 - 17:00
아지트카페,카페,휴게음식점,07_24_05_P,2018-01-12,Y,0507-1362-7771,702-868,대구광역시 북구 태전동 989-5번지 ,41452,"대구광역시 북구 칠곡중앙대로 337-1, 2층 (태전동)",128.5470388,35.9259201,리얼 복숭아 라떼,매일 13:00 - 21:00
하프문카페,카페,휴게음식점,07_24_05_P,2017-09-26,Y,053-311-7182,702-849,대구광역시 북구 읍내동 1126-2번지 ,41438,"대구광역시 북구 구암로15길 10, 1층 104호 (읍내동)",128.5497353,35.93341534,아메리카노,
아마스빈대구칠곡점,카페,휴게음식점,07_24_05_P,2017-03-14,Y,053-312-0809,702-886,대구광역시 북구 동천동 911-5번지 ,41423,"대구광역시 북구 동천로24길 17, 1층 102호 (동천동)",128.5624775,35.94189547,버블티,10:00-23:00
아농(annon),카페,휴게음식점,07_24_05_P,2017-03-22,Y,053-321-3250,702-866,대구광역시 북구 태전동 1075-10번지 ,41466,"대구광역시 북구 칠곡중앙대로52길 46, 3동 1층 101호 (태전동, 미진아파트 상가)",128.549761,35.92273171,아메리카노,매일 11:00 - 19:00 월요일 휴무
너티차일드 대구점,카페,휴게음식점,07_24_05_P,2017-03-23,Y,053-355-0478,702-859,대구광역시 북구 침산동 1757번지 ,41585,"대구광역시 북구 호암로 51, 대구삼성창조캠퍼스 파크몰B동 2층 (침산동)",128.5937778,35.88384424,"분식, 음료",11:00-19:30/월요일 휴무
채움까페,카페,휴게음식점,07_24_05_P,2017-10-23,Y,,702-260,대구광역시 북구 태전동 1203번지 ,41467,"대구광역시 북구 학정로 143-14, 3층 (태전동)",128.5507385,35.92152345,,
반짝반짝빛나는,카페,휴게음식점,07_24_05_P,2017-10-24,Y,053-954-8111,702-842,대구광역시 북구 산격동 1308-4번지 ,41544,"대구광역시 북구 대학로23길 12-1, 1, 2층 (산격동)",128.6104707,35.89462993,타르트,평일 11:00 - 21:00 연중무휴/일요일 12:00 - 19:00
OHOO(오후),카페,휴게음식점,07_24_05_P,2017-12-27,Y,053-382-1009,702-835,대구광역시 북구 산격동 462-20번지 ,41517,대구광역시 북구 대불로 33 (산격동),128.6132073,35.90306477,아메리카노,
구르메,카페,휴게음식점,07_24_05_P,2018-04-25,Y,,702-882,대구광역시 북구 동변동 686-8번지 ,41413,"대구광역시 북구 동변로 72, 1층 (동변동)",128.6038168,35.91978537,,
헬륨카페(HELIUM CAFE),카페,휴게음식점,07_24_05_P,2017-10-26,Y,053-357-2355,702-814,대구광역시 북구 노원동3가 1227번지 ,41557,"대구광역시 북구 노원로10길 40, 상가동 1층 107호 (노원동3가, LH천년나무)",128.5685172,35.89067058,아메리카노,매일 10:00 - 22:00
크누라운지,카페,휴게음식점,07_24_05_P,2017-10-30,Y,053-950-5283,702-701,대구광역시 북구 산격동 1370-1 경북대학교 ,41566,"대구광역시 북구 대학로 80, 2층 (산격동, 경북대학교 7.복지관)",128.6104653,35.89158379,"커피, 디저트",
마시그래이산격대우점,카페,휴게음식점,07_24_05_P,2018-05-11,Y,0507-1367-8889,702-769,대구광역시 북구 산격동 500-1번지 산격대우아파트 ,41519,"대구광역시 북구 동북로 163, 201동 113호 (산격동, 산격대우아파트)",128.611466,35.90056696,아메리카노,매일 09:00 - 21:00
케이클래스커피노원점,카페,휴게음식점,07_24_05_P,2018-04-02,Y,,702-812,대구광역시 북구 노원동2가 280-1번지 ,41558,"대구광역시 북구 팔달로 217-1, 1층 (노원동2가)",128.5740695,35.88820539,멜랑쥐,평일 09:30 - 18:00/토요일 09:30 - 14:00/일요일 휴무
봄봄읍내점,카페,휴게음식점,07_24_05_P,2018-04-10,Y,053-325-7700,702-849,대구광역시 북구 읍내동 1341번지 ,41438,"대구광역시 북구 칠곡중앙대로 450, 1, 2층 109호 (읍내동)",128.5494503,35.93587309,아메리카노,평일 08:30 - 22:00
빌리브라운태전하늘점,카페,휴게음식점,07_24_05_P,2017-11-14,Y,053-326-3335,702-866,대구광역시 북구 태전동 1124번지 ,41471,"대구광역시 북구 매전로 80, 1층 103호 (태전동)",128.546864,35.91280739,미숫가루 아이스치노,매일 10:00 - 22:00
퀴즈노스칠곡경북대학교병원점,카페,휴게음식점,07_24_05_P,2018-05-04,Y,053-311-4945,702-911,대구광역시 북구 학정동 474번지 칠곡경북대학교병원 ,41404,"대구광역시 북구 호국로 807, 칠곡경북대학교병원 지하1층 (학정동)",128.5641509,35.95621084,트레디셔널 샌드위치,평일 07:30 - 20:30/주말 08:30 - 20:30
블라인드멜론북문점,카페,휴게음식점,07_24_05_P,2018-05-10,Y,0507-1306-9071,702-842,대구광역시 북구 산격동 1321-19번지 ,41544,"대구광역시 북구 대학로 111, 1,2층 (산격동)",128.6112894,35.89457389,커피,매일 10:00 - 23:50
김선생커피,카페,휴게음식점,07_24_05_P,2016-05-09,Y,0507-1310-5843,702-911,대구광역시 북구 학정동 469-3번지 ,41404,"대구광역시 북구 호국로 807-9, 1층 (학정동)",128.5659016,35.95670057,허니라떼,
커피브레드(coffee BRed),카페,휴게음식점,07_24_05_P,2016-05-09,Y,0507-1402-3163,702-040,대구광역시 북구 대현동 316-3 ,41574,"대구광역시 북구 대현남로2길 38, 1층 (대현동)",128.6055244,35.87905095,수제식빵,평일 07:30 - 21:00/토요일 07:30 - 21:00/일요일 08:30~18:00 까지/일요일 08:30 - 18:00 마지막 일요일휴무
다빈치칠곡메가박스점,카페,휴게음식점,07_24_05_P,2006-12-20,Y,053-985-0454,702-885,대구광역시 북구 동천동 895-2번지 씨네피아 504호 ,41423,"대구광역시 북구 동암로 100 (동천동,씨네피아 504호)",128.5617179,35.94405961,,
카페(cafe)파리도시,카페,휴게음식점,07_24_05_P,2018-07-20,Y,,702-912,대구광역시 북구 학정동 984번지 칠곡7주공아파트 ,41417,"대구광역시 북구 학남로 60, 상가동 101호 (학정동, 칠곡7주공아파트)",128.5692557,35.94735622,"티, 커피",10:00-18:00
핸즈커피(동천점),카페,휴게음식점,07_24_05_P,2007-11-23,Y,053-314-3476,702-886,대구광역시 북구 동천동 909-7번지 ,41423,대구광역시 북구 동천로 126 (동천동),128.5610119,35.94267096,"커피, 디저트",08:30-02:00
공차대구칠곡점,카페,휴게음식점,07_24_05_P,2018-06-21,Y,070-4038-5789,702-885,대구광역시 북구 동천동 896-2 칠곡메가타운 ,41423,"대구광역시 북구 학정로 439, 칠곡메가타운 1층 111호 (동천동)",128.5633037,35.94383351,버블티,10:00-23:00
프라이스커피(price coffee),카페,휴게음식점,07_24_05_P,2018-06-26,Y,,702-832,대구광역시 북구 복현동 458-1번지 ,41564,"대구광역시 북구 동북로52길 3, 1층 (복현동)",128.6187331,35.89393642,커피,매일 09:00 - 22:00
로잉커피,카페,휴게음식점,07_24_05_P,2017-02-02,Y,,702-040,대구광역시 북구 대현동 17-5번지 ,41569,"대구광역시 북구 경대로7길 18, 1층 (대현동)",128.6119543,35.88545013,커피,
데이데이,카페,휴게음식점,07_24_05_P,2008-04-15,Y,053-955-2081,702-842,대구광역시 북구 산격동 1327-17 2층 ,41544,"대구광역시 북구 대학로23길 32, 2층 (산격동)",128.6090999,35.89332066,"커피, 디저트",11:00-23:00
테리커피로스터스,카페,휴게음식점,07_24_05_P,2017-09-06,Y,0507-1389-8482,702-809,대구광역시 북구 노원동1가 12-16번지 ,41589,"대구광역시 북구 원대로 113, 1층 (노원동1가, 선양빌딩)",128.5823851,35.8876011,아메리카노,매일 11:00 - 21:00 일요일 휴무
플로리안(FloriAhn),카페,휴게음식점,07_24_05_P,2008-06-13,Y,053-311-3937,702-807,대구광역시 북구 구암동 791-7번지 ,41432,대구광역시 북구 구암로39길 1 (구암동),128.5618513,35.9316046,"커피, 티, 디저트류",
"카페,발견자",카페,휴게음식점,07_24_05_P,2017-08-22,Y,,702-847,대구광역시 북구 읍내동 820-14 ,41433,"대구광역시 북구 팔거천서로 253, 1층 (읍내동)",128.553855,35.94556773,사과바질샌드위치,평일 09:30 - 20:00/주말 11:00 - 18:00
몬스터커피칠곡3지구점,카페,휴게음식점,07_24_05_P,2017-09-01,Y,053-322-3683,702-886,대구광역시 북구 동천동 901-1번지 ,41423,"대구광역시 북구 동천로 135-5, 1층 103호 (동천동, the-well)",128.5603477,35.9434908,"커피, 음료",08:00-22:00
핸즈커피팔달시장점,카페,휴게음식점,07_24_05_P,2017-09-05,Y,053-357-0300,702-813,대구광역시 북구 노원동3가 783-3번지 ,41557,"대구광역시 북구 팔달로33길 16-18, 1층 (노원동3가)",128.5688422,35.88924262,아메리카노,매일 09:00 - 23:00
꽃커피랑,카페,휴게음식점,07_24_05_P,2018-03-12,Y,,702-844,대구광역시 북구 산격동 1417-7번지 ,41544,"대구광역시 북구 대학로9길 4, 1층 (산격동)",128.6059935,35.89119573,"커피, 음료, 꽃",09:00-20:00
카페포인트,카페,휴게음식점,07_24_05_P,2016-07-22,Y,,702-805,대구광역시 북구 구암동 826-1번지 ,41472,"대구광역시 북구 구암로 264-1, 1층 (구암동)",128.5664926,35.93476487,"커피, 빙수, 디저트류",10:00-23:00
카페나우북구청점,카페,휴게음식점,07_24_05_P,2016-07-29,Y,070-8929-4321,702-857,대구광역시 북구 침산동 447-16 ,41590,"대구광역시 북구 옥산로 65, 1층 (침산동, 민원실 내)",128.5828249,35.88562414,아메리카노,
마시그래이,카페,휴게음식점,07_24_05_P,2016-08-12,Y,053-262-9268,702-835,대구광역시 북구 산격동 180-6번지 ,41517,"대구광역시 북구 유통단지로8길 70, 1층 (산격동)",128.6125105,35.90510791,아메리카노,
마시그래이서변점,카페,휴게음식점,07_24_05_P,2016-08-22,Y,070-7776-8566,702-894,대구광역시 북구 서변동 1787번지 ,41476,"대구광역시 북구 호국로 215, 1층 107호 (서변동, 대성골든프라자2차)",128.5988227,35.9208317,아메리카노,
공차롯데 대구점,카페,휴게음식점,07_24_05_P,2016-08-24,Y,,702-852,대구광역시 북구 칠성동2가 302-155번지 ,41581,"대구광역시 북구 태평로 161, 지하2층 (칠성동2가, 롯데백화점)",128.5955651,35.87605699,자스민 그린티,평일 10:30 - 20:00 (월~목)/평일 10:30 - 20:30 (금~일 / 월1)
스타벅스대구칠성DT점,카페,휴게음식점,07_24_05_P,2018-02-23,Y,1522-3232,702-853,대구광역시 북구 칠성동2가 371-5번지 ,41579,"대구광역시 북구 중앙대로 524, 가,나동 1,2층 (칠성동2가)",128.5962598,35.87966341,토피 넛 라떼,매일/07:00 - 22:00
빌리브라운동천점,카페,휴게음식점,07_24_05_P,2018-02-26,Y,053-312-0183,702-886,대구광역시 북구 동천동 908-5번지 ,41423,"대구광역시 북구 동천로23길 6, 루가빌딩 1층 2호 (동천동)",128.5600812,35.94217202,커피,
소담까페,카페,휴게음식점,07_24_05_P,2017-09-20,Y,053-954-5620,702-843,대구광역시 북구 산격동 1442-50번지 ,41543,"대구광역시 북구 대구체육관로 8, 1층 (산격동)",128.6011838,35.89032675,커피,
파스쿠찌(침산점),카페,휴게음식점,07_24_05_P,2017-09-21,Y,0507-1418-1064,702-851,대구광역시 북구 칠성동2가 90번지 ,41593,"대구광역시 북구 옥산로 95, 1,2층 104,105,106호 (칠성동2가)",128.5858441,35.88466361,아메리카노,평일 08:00 - 01:00/토요일 08:00 - 01:30/일요일 08:00 - 24:00
